dataset,disease,tissue,cell_type,gene,both,onlyA,onlyB,neither,originally_zero,disagreement
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,MEP1A,2,0,7,0,9,0.7777777777777778
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes CA1 CA2 CA4-,CA1,24,0,2,0,26,0.07692307692307693
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes CA1 CA2 CA4-,CA2,11,0,5,0,16,0.3125
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1-,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,LGR5,0,4,0,2,6,0.6666666666666666
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,OLFM4,1,0,1,0,2,0.5
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,MKI67,1,0,1,0,2,0.5
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,CHGA,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,GCG,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,GIP,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,CCK,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4,OLFM4,2,0,1,0,3,0.3333333333333333
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4,LGR5,0,4,0,0,4,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,OLFM4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,LGR5,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,ASCL2,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,OLFM4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,PCNA,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,LGR5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,ASCL2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,SOX9,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,TERT,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Paneth cells,LYZ,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Paneth cells,DEFA5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,BEST4,0,0,1,0,1,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,OTOP2,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,CA7,0,1,0,0,1,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,GUCA2A,0,0,1,0,1,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,GUCA2B,0,1,0,0,1,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,SPIB,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,CFTR,1,0,0,0,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,TFF1,0,0,0,2,2,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,TFF3,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,AGR2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,SPDEF,0,2,0,0,2,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Tuft cells,POU2F3,0,1,0,3,4,0.25
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Tuft cells,DCLK1,0,0,0,8,8,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells SPINK4,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells SPINK4,SPINK4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,CA1,5,0,2,0,7,0.2857142857142857
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,CA2,2,0,0,0,2,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,TMIGD1,4,4,1,0,9,0.5555555555555556
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,MEP1A,0,2,0,7,9,0.2222222222222222
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes CA1 CA2 CA4-,CA1,17,7,1,1,26,0.3076923076923077
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes CA1 CA2 CA4-,CA2,11,0,5,0,16,0.3125
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1-,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,LGR5,1,3,1,1,6,0.6666666666666666
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,OLFM4,0,1,1,0,2,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,MKI67,0,1,0,1,2,0.5
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,CHGA,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,GCG,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,GIP,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,CCK,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4,OLFM4,2,0,1,0,3,0.3333333333333333
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4,LGR5,0,4,0,0,4,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,OLFM4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,LGR5,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,ASCL2,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,OLFM4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,PCNA,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,LGR5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,ASCL2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,SOX9,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,TERT,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Paneth cells,LYZ,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Paneth cells,DEFA5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,BEST4,0,0,1,0,1,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,OTOP2,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,CA7,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,GUCA2A,1,0,0,0,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,GUCA2B,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,SPIB,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes BEST4,CFTR,1,0,0,0,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,TFF1,0,0,0,2,2,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,TFF3,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,AGR2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1,SPDEF,0,2,0,0,2,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Tuft cells,POU2F3,0,0,0,4,4,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Tuft cells,DCLK1,0,0,0,8,8,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells SPINK4,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells SPINK4,SPINK4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,CA1,7,0,0,0,7,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,CA2,2,0,0,0,2,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,TMIGD1,0,0,5,4,9,0.5555555555555556
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes TMIGD1 MEP1A,MEP1A,0,9,0,0,9,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes CA1 CA2 CA4-,CA1,18,8,0,0,26,0.3076923076923077
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enterocytes CA1 CA2 CA4-,CA2,16,0,0,0,16,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Goblet cells MUC2 TFF1-,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,LGR5,0,0,2,4,6,0.3333333333333333
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,OLFM4,1,1,0,0,2,0.5
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Epithelial Cycling cells,MKI67,0,2,0,0,2,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,CHGA,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,GCG,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,GIP,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Enteroendocrine cells,CCK,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4,OLFM4,3,0,0,0,3,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4,LGR5,0,0,0,4,4,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,OLFM4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,LGR5,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 LGR5,ASCL2,0,0,0,1,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,OLFM4,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,PCNA,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,LGR5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,ASCL2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,SOX9,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Stem cells OLFM4 PCNA,TERT,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Paneth cells,LYZ,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,caecum,Paneth cells,DEFA5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,BEST4,41,0,0,0,41,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,OTOP2,56,0,0,0,56,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,CA7,31,0,0,0,31,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,GUCA2A,51,0,0,0,51,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,GUCA2B,66,0,0,0,66,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,SPIB,0,0,17,0,17,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,CFTR,68,0,0,0,68,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,TFF1,13,0,0,0,13,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,TFF3,1,0,0,0,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,AGR2,27,0,0,0,27,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,SPDEF,0,0,34,0,34,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Tuft cells,POU2F3,0,0,55,0,55,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Tuft cells,DCLK1,0,0,0,59,59,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells SPINK4,MUC2,7,0,0,0,7,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells SPINK4,SPINK4,8,0,0,0,8,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,CA1,268,0,0,0,268,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,CA2,111,0,0,0,111,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,TMIGD1,327,0,0,0,327,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,MEP1A,0,0,344,0,344,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes CA1 CA2 CA4-,CA1,806,0,0,0,806,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes CA1 CA2 CA4-,CA2,547,0,0,0,547,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1-,MUC2,64,0,0,0,64,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Epithelial Cycling cells,LGR5,204,0,0,0,204,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Epithelial Cycling cells,OLFM4,108,0,0,0,108,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Epithelial Cycling cells,MKI67,114,0,0,0,114,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,CHGA,9,0,0,0,9,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,GCG,21,0,0,0,21,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,GIP,0,0,0,33,33,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,CCK,0,33,0,0,33,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4,OLFM4,198,0,0,0,198,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4,LGR5,322,0,0,0,322,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 LGR5,OLFM4,111,0,0,0,111,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 LGR5,LGR5,219,0,0,0,219,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 LGR5,ASCL2,0,0,221,0,221,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,OLFM4,52,0,0,0,52,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,PCNA,71,0,0,0,71,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,LGR5,117,0,0,0,117,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,ASCL2,0,0,116,0,116,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,SOX9,89,0,0,0,89,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,TERT,0,0,117,0,117,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Paneth cells,LYZ,3,0,0,0,3,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Paneth cells,DEFA5,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,BEST4,0,41,0,0,41,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,OTOP2,6,50,0,0,56,0.8928571428571429
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,CA7,1,30,0,0,31,0.967741935483871
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,GUCA2A,5,46,0,0,51,0.9019607843137255
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,GUCA2B,23,43,0,0,66,0.6515151515151515
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,SPIB,0,0,1,16,17,0.058823529411764705
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes BEST4,CFTR,8,60,0,0,68,0.8823529411764706
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,MUC2,0,0,0,0,0,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,TFF1,11,2,0,0,13,0.15384615384615385
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,TFF3,1,0,0,0,1,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,AGR2,23,4,0,0,27,0.14814814814814814
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1,SPDEF,0,0,0,34,34,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Tuft cells,POU2F3,0,0,0,55,55,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Tuft cells,DCLK1,0,0,0,59,59,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells SPINK4,MUC2,2,5,0,0,7,0.7142857142857143
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells SPINK4,SPINK4,0,8,0,0,8,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,CA1,112,156,0,0,268,0.582089552238806
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,CA2,111,0,0,0,111,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,TMIGD1,65,262,0,0,327,0.8012232415902141
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes TMIGD1 MEP1A,MEP1A,0,0,62,282,344,0.18023255813953487
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes CA1 CA2 CA4-,CA1,100,706,0,0,806,0.8759305210918115
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enterocytes CA1 CA2 CA4-,CA2,498,49,0,0,547,0.08957952468007313
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Goblet cells MUC2 TFF1-,MUC2,14,50,0,0,64,0.78125
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Epithelial Cycling cells,LGR5,85,119,0,0,204,0.5833333333333334
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Epithelial Cycling cells,OLFM4,44,64,0,0,108,0.5925925925925926
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Epithelial Cycling cells,MKI67,16,98,0,0,114,0.8596491228070176
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,CHGA,1,8,0,0,9,0.8888888888888888
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,GCG,1,20,0,0,21,0.9523809523809523
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,GIP,0,0,0,33,33,0.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Enteroendocrine cells,CCK,0,33,0,0,33,1.0
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4,OLFM4,45,153,0,0,198,0.7727272727272727
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4,LGR5,3,319,0,0,322,0.9906832298136646
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 LGR5,OLFM4,29,82,0,0,111,0.7387387387387387
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 LGR5,LGR5,24,195,0,0,219,0.8904109589041096
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 LGR5,ASCL2,0,0,218,3,221,0.9864253393665159
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,OLFM4,22,30,0,0,52,0.5769230769230769
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,PCNA,47,24,0,0,71,0.3380281690140845
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,LGR5,40,77,0,0,117,0.6581196581196581
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,ASCL2,0,0,112,4,116,0.9655172413793104
63ff2c52-cb63-44f0-bac3-d0b33373e312,Crohn disease,right colon,Stem cells OLFM4 PCNA,SOX9,38,51,0,0,89,0.5730337078651685
